date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,USD,EUR,GBP,JPY,CNY
1/01/2021,CAN,CAD,Canada,6.77,1.2803,5.287823166,0.08135,0.02399,0.19156,0.41409,0.52853
,,,,,,,,,,,
1/01/2021,CHN,CNY,China,22.4,6.4751,3.459406032,-0.29256,-0.33009,-0.22045,-0.07487,0
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2021,IND,INR,India,190,73.39,2.588908571,-0.47057,-0.49866,-0.41661,-0.30767,-0.25163
1/01/2021,IDN,IDR,Indonesia,34000,14125,2.407079646,-0.50775,-0.53387,-0.45759,-0.35629,-0.30419
,,,,,,,,,,,
1/01/2021,JPN,JPY,Japan,390,104.295,3.739393068,-0.2353,-0.27587,-0.15736,0,0.08094
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2021,MEX,MXN,Mexico,54,20.11475,2.684597124,-0.451,-0.48013,-0.39505,-0.28208,-0.22397
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2021,RUS,RUB,Russia,135,74.63,1.808924025,-0.63008,-0.6497,-0.59238,-0.51625,-0.4771
1/01/2021,SAU,SAR,Saudi Arabia,14,3.7518,3.731542193,-0.2369,-0.27739,-0.15913,-0.0021,0.07867
,,,,,,,,,,,
1/01/2021,ZAF,ZAR,South Africa,33.5,15.5225,2.158157513,-0.55866,-0.58207,-0.51368,-0.42286,-0.37615
1/01/2021,KOR,KRW,South Korea,4500,1097.35,4.100788263,-0.16139,-0.20588,-0.07592,0.09665,0.1854
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2021,TUR,TRY,Turkey,14.99,7.4705,2.006559133,-0.58966,-0.61143,-0.54784,-0.4634,-0.41997
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2021,USA,USD,United States,4.89,1,4.89,0,-0.05305,0.10192,0.3077,0.41354
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2021,ARG,ARS,Argentina,380,96.33375,3.944619617,-0.19987,-0.21829,-0.16963,0.11193,0.14107
1/07/2021,AUS,AUD,Australia,6.55,1.366586949,4.7929625,-0.0278,-0.05017,0.00896,0.35106,0.38647
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2021,BRA,BRL,Brazil,22.9,5.24865,4.363026683,-0.115,-0.13537,-0.08155,0.22987,0.2621
1/07/2021,GBR,GBP,Britain,3.49,0.734672887,4.750413499,-0.03643,-0.0586,0,0.33907,0.37416
1/07/2021,CAN,CAD,Canada,6.77,1.2741,5.313554666,0.0778,0.053,0.11855,0.49781,0.53706
,,,,,,,,,,,
1/07/2021,CHN,CNY,China,22.4,6.4797,3.456950167,-0.29879,-0.31493,-0.27228,-0.02554,0
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2021,IND,INR,India,190,74.615,2.546404878,-0.48349,-0.49537,-0.46396,-0.28221,-0.2634
1/07/2021,IDN,IDR,Indonesia,34000,14517.5,2.342001033,-0.52495,-0.53588,-0.50699,-0.33983,-0.32252
,,,,,,,,,,,
1/07/2021,JPN,JPY,Japan,390,109.935,3.547550825,-0.28042,-0.29697,-0.25321,0,0.02621
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2021,MEX,MXN,Mexico,64,20.13525,3.178505358,-0.35527,-0.37011,-0.3309,-0.10403,-0.08055
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2021,RUS,RUB,Russia,135,74.53,1.811351134,-0.63259,-0.64104,-0.6187,-0.48941,-0.47603
1/07/2021,SAU,SAR,Saudi Arabia,14,3.7507,3.732636575,-0.24287,-0.26029,-0.21425,0.05217,0.07975
,,,,,,,,,,,
1/07/2021,ZAF,ZAR,South Africa,33.5,14.6625,2.284739983,-0.53656,-0.54723,-0.51904,-0.35597,-0.33909
1/07/2021,KOR,KRW,South Korea,4600,1150.35,3.998782979,-0.18889,-0.20755,-0.15822,0.1272,0.15674
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2021,TUR,TRY,Turkey,19.99,8.55725,2.336030851,-0.52616,-0.53706,-0.50825,-0.34151,-0.32425
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2021,USA,USD,United States,4.93,1,4.93,0,-0.02301,0.0378,0.38969,0.42611
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2022,ARG,ARS,Argentina,450,105.0165,4.285040922,-0.14979,-0.13518,-0.11035,0.26601,0.11786
1/01/2022,AUS,AUD,Australia,6.4,1.419345682,4.509119999,-0.10533,-0.08995,-0.06382,0.33221,0.17632
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2022,BRA,BRL,Brazil,22.9,5.31,4.312617702,-0.14432,-0.12961,-0.10462,0.27416,0.12505
1/01/2022,GBR,GBP,Britain,3.59,0.745350874,4.8165235,-0.04434,-0.02791,0,0.42304,0.25651
1/01/2022,CAN,CAD,Canada,6.77,1.2718,5.323164019,0.05618,0.07434,0.10519,0.57272,0.38868
,,,,,,,,,,,
1/01/2022,CHN,CNY,China,24.4,6.36535,3.833253474,-0.23943,-0.22636,-0.20415,0.13253,0
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2022,IND,INR,India,190,74.6225,2.54614895,-0.49481,-0.48613,-0.47137,-0.24774,-0.33577
1/01/2022,IDN,IDR,Indonesia,34000,14382,2.364066194,-0.53094,-0.52288,-0.50918,-0.30154,-0.38327
,,,,,,,,,,,
1/01/2022,JPN,JPY,Japan,390,115.225,3.384682144,-0.32844,-0.31689,-0.29728,0,-0.11702
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2022,MEX,MXN,Mexico,69,20.649,3.341566178,-0.33699,-0.32559,-0.30623,-0.01274,-0.12827
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2022,RUS,RUB,Russia,135,77.4175,1.743791778,-0.65401,-0.64806,-0.63796,-0.4848,-0.54509
1/01/2022,SAU,SAR,Saudi Arabia,15,3.7519,3.99797436,-0.20675,-0.19311,-0.16995,0.1812,0.04297
,,,,,,,,,,,
1/01/2022,ZAF,ZAR,South Africa,39.9,15.47,2.57918552,-0.48826,-0.47946,-0.46451,-0.23798,-0.32715
1/01/2022,KOR,KRW,South Korea,4600,1205.5,3.815844048,-0.24289,-0.22987,-0.20776,0.12739,-0.00454
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2022,TUR,TRY,Turkey,24.99,13.4155,1.862770676,-0.6304,-0.62405,-0.61325,-0.44965,-0.51405
,,,,,,,,,,,
,,,,,,,,,,,
1/01/2022,USA,USD,United States,5.04,1,5.04,0,0.01719,0.0464,0.48906,0.31481
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2022,ARG,ARS,Argentina,590,129.115,4.569569763,-0.1127,-0.04103,0.02918,0.61534,0.28469
1/07/2022,AUS,AUD,Australia,6.7,1.448435689,4.62568,-0.10181,-0.02925,0.04182,0.63518,0.30046
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2022,BRA,BRL,Brazil,22.9,5.39175,4.247229564,-0.1753,-0.10868,-0.04342,0.5014,0.19406
1/07/2022,GBR,GBP,Britain,3.69,0.83108,4.440005776,-0.13786,-0.06822,0,0.56954,0.24826
1/07/2022,CAN,CAD,Canada,6.77,1.28915,5.251522321,0.01971,0.10209,0.18277,0.85641,0.47641
,,,,,,,,,,,
1/07/2022,CHN,CNY,China,24,6.74735,3.556951989,-0.30933,-0.25354,-0.19889,0.25738,0
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2022,IND,INR,India,191,79.9513,2.388954276,-0.53613,-0.49865,-0.46195,-0.1555,-0.32837
1/07/2022,IDN,IDR,Indonesia,35000,14977.5,2.336838591,-0.54624,-0.50959,-0.47369,-0.17393,-0.34302
,,,,,,,,,,,
1/07/2022,JPN,JPY,Japan,390,137.865,2.828854314,-0.45071,-0.40634,-0.36287,0,-0.2047
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2022,MEX,MXN,Mexico,70,20.4125,3.42927128,-0.33412,-0.28033,-0.22764,0.21225,-0.0359
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2022,SAU,SAR,Saudi Arabia,17,3.755,4.527296937,-0.12091,-0.0499,0.01966,0.6004,0.2728
,,,,,,,,,,,
1/07/2022,ZAF,ZAR,South Africa,39.9,17.03625,2.342064715,-0.54523,-0.50849,-0.47251,-0.17208,-0.34155
1/07/2022,KOR,KRW,South Korea,4600,1313.45,3.50222696,-0.31996,-0.26502,-0.21121,0.23804,-0.01539
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1/07/2022,TUR,TRY,Turkey,47,17.565,2.67577569,-0.48043,-0.43846,-0.39735,-0.05411,-0.24773
,,,,,,,,,,,
1/07/2022,USA,USD,United States,5.15,1,5.15,0,0.08078,0.15991,0.82053,0.44787
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
